time: 9.771531159989536, epoch: 0, val loss: 0.5368467450377499
time: 19.391847670078278, epoch: 1, val loss: 0.5368466439690043
time: 29.00592479389161, epoch: 2, val loss: 0.5368428118379691
time: 38.61825390625745, epoch: 3, val loss: 0.5368470407050588
time: 48.15652980376035, epoch: 4, val loss: 0.5368470407050588
time: 57.696026985533535, epoch: 5, val loss: 0.5368470407050588
time: 67.25595577061176, epoch: 6, val loss: 0.5368470407050588
time: 76.80361309275031, epoch: 7, val loss: 0.5368470407050588
time: 86.34108236990869, epoch: 8, val loss: 0.5368470407050588
time: 95.89905750006437, epoch: 9, val loss: 0.5368470407050588
time: 105.43598227854818, epoch: 10, val loss: 0.5368470407050588
time: 114.99116116389632, epoch: 11, val loss: 0.5368470407050588
time: 124.54132778942585, epoch: 12, val loss: 0.5368470407050588
time: 134.10955576505512, epoch: 13, val loss: 0.5368470407050588
time: 143.64485733117908, epoch: 14, val loss: 0.5368470407050588
time: 153.19605371449143, epoch: 15, val loss: 0.5368470293966677
time: 162.74900786671788, epoch: 16, val loss: 0.5368469385761517
time: 172.31491601094604, epoch: 17, val loss: 0.5368469244406628
time: 181.87165561690927, epoch: 18, val loss: 0.5368467450377499
time: 191.40943948924541, epoch: 19, val loss: 0.5368466797789095
time: 200.9587228829041, epoch: 20, val loss: 0.5368463874098812
time: 210.49969288893044, epoch: 21, val loss: 0.536845638935745
time: 220.04968598950654, epoch: 22, val loss: 0.5367970651553082
time: 229.6924396585673, epoch: 23, val loss: 0.15490302383134016
time: 239.27281362283975, epoch: 24, val loss: 0.15537398817982126
time: 248.80189037136734, epoch: 25, val loss: 0.1581498427618398
time: 258.3453473513946, epoch: 26, val loss: 0.0898073090262446
time: 267.938833354041, epoch: 27, val loss: 0.07462702232151634
time: 277.53025909978896, epoch: 28, val loss: 0.07071787224743854
time: 287.1336734108627, epoch: 29, val loss: 0.06260021072867596
time: 296.76303550973535, epoch: 30, val loss: 0.060551663713434
time: 306.367951631546, epoch: 31, val loss: 0.05996275939628953
time: 315.96330365538597, epoch: 32, val loss: 0.05858910743610955
time: 325.54922730475664, epoch: 33, val loss: 0.05664846562438096
time: 335.14868034329265, epoch: 34, val loss: 0.05648303237879877
time: 344.7859124094248, epoch: 35, val loss: 0.05780178444688264
time: 354.32998265326023, epoch: 36, val loss: 0.060077083716721165
time: 363.86868533771485, epoch: 37, val loss: 0.05459739932635792
time: 373.49924699403346, epoch: 38, val loss: 0.05445110703461432
time: 383.0982645852491, epoch: 39, val loss: 0.05531830237736638
time: 392.6473070010543, epoch: 40, val loss: 0.05403945840188402
time: 402.24254006985575, epoch: 41, val loss: 0.054893289033779984
time: 411.797015321441, epoch: 42, val loss: 0.056848448038601826
time: 421.33762173727155, epoch: 43, val loss: 0.055932526927618055
time: 430.88419698458165, epoch: 44, val loss: 0.05481474193387293
time: 440.41993413865566, epoch: 45, val loss: 0.05348758067449798
time: 450.01591416541487, epoch: 46, val loss: 0.05703349239211308
time: 459.55786251369864, epoch: 47, val loss: 0.054562437178736385
time: 469.13023856654763, epoch: 48, val loss: 0.05329226343542809
time: 478.71386038605124, epoch: 49, val loss: 0.053342980914289066
time: 488.2491696383804, epoch: 50, val loss: 0.05270356930637725
time: 497.85544232837856, epoch: 51, val loss: 0.052595339951992566
time: 507.4467497104779, epoch: 52, val loss: 0.05263462180286469
time: 517.0045593623072, epoch: 53, val loss: 0.05440132817062052
time: 526.5413932194933, epoch: 54, val loss: 0.05254633995251576
