time: 1.3924809219315648, epoch: 0, val loss: 0.5234434685923837
time: 2.557745372876525, epoch: 1, val loss: 0.5067601909514944
time: 3.719703275244683, epoch: 2, val loss: 0.32684416491759155
time: 4.885684022214264, epoch: 3, val loss: 0.1641737468275628
time: 6.048428921960294, epoch: 4, val loss: 0.15486757616280566
time: 7.211985005997121, epoch: 5, val loss: 0.15548051228165155
time: 8.376888900063932, epoch: 6, val loss: 0.15458236664180228
time: 9.540692989248782, epoch: 7, val loss: 0.15668626123737442
time: 10.701558310072869, epoch: 8, val loss: 0.15451892968929803
time: 11.86536331102252, epoch: 9, val loss: 0.15644628969812582
time: 13.031371258199215, epoch: 10, val loss: 0.15510457017911752
time: 14.19102645618841, epoch: 11, val loss: 0.1547949144491565
time: 15.349783066194504, epoch: 12, val loss: 0.15759199033141608
time: 16.50781051721424, epoch: 13, val loss: 0.15511882322814624
time: 17.666284922044724, epoch: 14, val loss: 0.16026245122370514
time: 18.824385615065694, epoch: 15, val loss: 0.15498703379522671
time: 19.983204807154834, epoch: 16, val loss: 0.15549701157765897
time: 21.142371139954776, epoch: 17, val loss: 0.1591908477040619
time: 22.301584891974926, epoch: 18, val loss: 0.1546034302871689
time: 23.460475748870522, epoch: 19, val loss: 0.15947978487127853
time: 24.622999446932226, epoch: 20, val loss: 0.15455920352294983
time: 25.786508485209197, epoch: 21, val loss: 0.1592285067667603
time: 26.945271572098136, epoch: 22, val loss: 0.16291752004105112
time: 28.21555193187669, epoch: 23, val loss: 0.15446946375337042
time: 29.381639882922173, epoch: 24, val loss: 0.15853027174830908
time: 30.54446146124974, epoch: 25, val loss: 0.15451110018925232
time: 31.70327224722132, epoch: 26, val loss: 0.15886073038276477
time: 32.86441872827709, epoch: 27, val loss: 0.15479256792855356
time: 34.02428617794067, epoch: 28, val loss: 0.15455586068597235
time: 35.18251112382859, epoch: 29, val loss: 0.16373333105221097
time: 36.342004330828786, epoch: 30, val loss: 0.15487006029828262
time: 37.50035626627505, epoch: 31, val loss: 0.15565790730738358
time: 38.65980817517266, epoch: 32, val loss: 0.15551457804417892
time: 39.82735803211108, epoch: 33, val loss: 0.15449384779562592
time: 40.98619516706094, epoch: 34, val loss: 0.1545187642746292
time: 42.14497234020382, epoch: 35, val loss: 0.1565832086938172
time: 43.30547121586278, epoch: 36, val loss: 0.15449447329100885
time: 44.462515954859555, epoch: 37, val loss: 0.15454652481399506
time: 45.62140048015863, epoch: 38, val loss: 0.1610243107843776
time: 46.78206784185022, epoch: 39, val loss: 0.1549436947691582
time: 47.942011654842645, epoch: 40, val loss: 0.15648360467946576
time: 49.10157691827044, epoch: 41, val loss: 0.15482429347255014
time: 50.26125019323081, epoch: 42, val loss: 0.15491824258457532
