time: 2.3210336035117507, epoch: 0, val loss: 0.5245572971732249
time: 4.391960508190095, epoch: 1, val loss: 0.18331674982613255
time: 6.459384838119149, epoch: 2, val loss: 0.15668730047557194
time: 8.52767532132566, epoch: 3, val loss: 0.15833174731037597
time: 10.590112695470452, epoch: 4, val loss: 0.15443787503648887
time: 12.665195046924055, epoch: 5, val loss: 0.15551859991470343
time: 14.725502531044185, epoch: 6, val loss: 0.15442647072284119
time: 16.799010059796274, epoch: 7, val loss: 0.15802857206155188
time: 18.857196629978716, epoch: 8, val loss: 0.1694884442175801
time: 20.914100646041334, epoch: 9, val loss: 0.1547761782562073
time: 22.969651496969163, epoch: 10, val loss: 0.15929278475140393
time: 25.031187081709504, epoch: 11, val loss: 0.15440208456026236
time: 27.100312208756804, epoch: 12, val loss: 0.15450676429736993
time: 29.15666774753481, epoch: 13, val loss: 0.15560436125093768
time: 31.213248999789357, epoch: 14, val loss: 0.15584515662414755
time: 33.26848150417209, epoch: 15, val loss: 0.15485835185075703
time: 35.32622052449733, epoch: 16, val loss: 0.15731499567922397
time: 37.382669928483665, epoch: 17, val loss: 0.15584279570301532
time: 39.43887506611645, epoch: 18, val loss: 0.15605354049931403
time: 41.50213581416756, epoch: 19, val loss: 0.15739367344221578
time: 43.55978201050311, epoch: 20, val loss: 0.15982774148875545
time: 45.61590364109725, epoch: 21, val loss: 0.15968892523069156
time: 47.6718821329996, epoch: 22, val loss: 0.15627467177307652
time: 49.72926558833569, epoch: 23, val loss: 0.1550122571983945
time: 51.78683744557202, epoch: 24, val loss: 0.15532341026682628
time: 53.84411582350731, epoch: 25, val loss: 0.15534318775939848
time: 55.9027986926958, epoch: 26, val loss: 0.15481695439298399
time: 57.961126597598195, epoch: 27, val loss: 0.1546486393795183
time: 60.01841423287988, epoch: 28, val loss: 0.15516766369813986
time: 62.08005641773343, epoch: 29, val loss: 0.15489630384937578
time: 64.14943378791213, epoch: 30, val loss: 0.15854904601873146
time: 66.2153805186972, epoch: 31, val loss: 0.16175004730936096
time: 68.28149027377367, epoch: 32, val loss: 0.15445946374900726
time: 70.34758681524545, epoch: 33, val loss: 0.15479810304733604
time: 72.42712024413049, epoch: 34, val loss: 0.15795340072437236
time: 74.49772907048464, epoch: 35, val loss: 0.1542801546750097
time: 76.5831490457058, epoch: 36, val loss: 0.16140450407629428
time: 78.65093609225005, epoch: 37, val loss: 0.13517000876632132
time: 80.72768849600106, epoch: 38, val loss: 0.13332511726104224
time: 82.80590894725174, epoch: 39, val loss: 0.12755722895618013
time: 84.88541833125055, epoch: 40, val loss: 0.12442864184617525
time: 86.96749593131244, epoch: 41, val loss: 0.1161618958716925
time: 89.04921659268439, epoch: 42, val loss: 0.11176499767089079
time: 91.12646464537829, epoch: 43, val loss: 0.10821844518861988
time: 93.20181658770889, epoch: 44, val loss: 0.1057924078666999
time: 95.27783216256648, epoch: 45, val loss: 0.10010459712842708
time: 97.35494432970881, epoch: 46, val loss: 0.10100746219572813
time: 99.42236076202244, epoch: 47, val loss: 0.09297172710476186
time: 101.49917932972312, epoch: 48, val loss: 0.09049889456348222
time: 103.57561340928078, epoch: 49, val loss: 0.08736633019072736
time: 105.6530003035441, epoch: 50, val loss: 0.0829507075544638
time: 107.73042111471295, epoch: 51, val loss: 0.08459291333266397
time: 109.79677256010473, epoch: 52, val loss: 0.08205599437942618
time: 111.87392787449062, epoch: 53, val loss: 0.07780099982623997
time: 113.9491884605959, epoch: 54, val loss: 0.07634593614123085
time: 116.02475822716951, epoch: 55, val loss: 0.07415376487280069
time: 118.10890598408878, epoch: 56, val loss: 0.0727328542664117
time: 120.18588671088219, epoch: 57, val loss: 0.0735914789788101
time: 122.2523874649778, epoch: 58, val loss: 0.07096446410057101
time: 124.33033083472401, epoch: 59, val loss: 0.06895248239248873
time: 126.40825586114079, epoch: 60, val loss: 0.06729359519134162
time: 128.4849814195186, epoch: 61, val loss: 0.06735756503705215
