time: 1.6012728111818433, epoch: 0, val loss: 0.46680036116494494
time: 2.9911589669063687, epoch: 1, val loss: 0.15816376523184683
time: 4.383095582015812, epoch: 2, val loss: 0.15454989312430145
time: 5.773680927231908, epoch: 3, val loss: 0.1548247915203039
time: 7.15894219558686, epoch: 4, val loss: 0.15796817726503484
time: 8.543411853723228, epoch: 5, val loss: 0.15454263781223138
time: 9.935314444825053, epoch: 6, val loss: 0.15520386694536614
time: 11.32341979816556, epoch: 7, val loss: 0.154845883900469
time: 12.715204798616469, epoch: 8, val loss: 0.1549429994061766
time: 14.108303658664227, epoch: 9, val loss: 0.1666358300584107
time: 15.497924939729273, epoch: 10, val loss: 0.15637110028666235
time: 16.88681814726442, epoch: 11, val loss: 0.1551628341611195
time: 18.273966479115188, epoch: 12, val loss: 0.15505099901745442
time: 19.66427104920149, epoch: 13, val loss: 0.16014114004585583
time: 21.051537912338972, epoch: 14, val loss: 0.1557883929034231
time: 22.44142410904169, epoch: 15, val loss: 0.15595885334543796
time: 23.829602498561144, epoch: 16, val loss: 0.15454914453236954
time: 25.217675811611116, epoch: 17, val loss: 0.15474016502087296
time: 26.606261935085058, epoch: 18, val loss: 0.1554428384797611
time: 28.000882933847606, epoch: 19, val loss: 0.15800908403728792
time: 29.388565325178206, epoch: 20, val loss: 0.15975863442354993
time: 30.778123358264565, epoch: 21, val loss: 0.15591546334326267
time: 32.166080634109676, epoch: 22, val loss: 0.15941272942503923
time: 33.554884143173695, epoch: 23, val loss: 0.1544679628442163
time: 34.948823747225106, epoch: 24, val loss: 0.15551214084294238
time: 36.3366565098986, epoch: 25, val loss: 0.15916667933108308
time: 37.72510802093893, epoch: 26, val loss: 0.15625570723308405
time: 39.113561395555735, epoch: 27, val loss: 0.15488509250723798
time: 40.50143774971366, epoch: 28, val loss: 0.15486571647727443
time: 41.890200975351036, epoch: 29, val loss: 0.16462910240111145
time: 43.28459863550961, epoch: 30, val loss: 0.1604382086236015
time: 44.673470724374056, epoch: 31, val loss: 0.1662021279335022
time: 46.06144367996603, epoch: 32, val loss: 0.15456419067803343
time: 47.564745523035526, epoch: 33, val loss: 0.15459483954687364
time: 48.95281682163477, epoch: 34, val loss: 0.1549116545853761
time: 50.34280080161989, epoch: 35, val loss: 0.15450429739688226
time: 51.730724905617535, epoch: 36, val loss: 0.15526866404111442
time: 53.11808549519628, epoch: 37, val loss: 0.1544758405374444
time: 54.50911191571504, epoch: 38, val loss: 0.15691689278179477
time: 55.89933117572218, epoch: 39, val loss: 0.15815932154949947
time: 57.28894024249166, epoch: 40, val loss: 0.15508636062883813
time: 58.67665640823543, epoch: 41, val loss: 0.1616904044766789
time: 60.06384174898267, epoch: 42, val loss: 0.1575776572696305
time: 61.452655928209424, epoch: 43, val loss: 0.15447630195808504
time: 62.850421253591776, epoch: 44, val loss: 0.1548464622628312
time: 64.23894246481359, epoch: 45, val loss: 0.15588114427571947
time: 65.62797994259745, epoch: 46, val loss: 0.15830751398777065
time: 67.01541437022388, epoch: 47, val loss: 0.154623176379814
time: 68.4036711268127, epoch: 48, val loss: 0.15447738912442457
time: 69.7910657087341, epoch: 49, val loss: 0.15447241201879008
time: 71.18058416806161, epoch: 50, val loss: 0.15537222188422567
time: 72.57684615906328, epoch: 51, val loss: 0.1563316061651047
time: 73.96454273723066, epoch: 52, val loss: 0.15681909780816833
time: 75.35284312535077, epoch: 53, val loss: 0.16122093647276695
time: 76.74135166220367, epoch: 54, val loss: 0.15705084840476277
time: 78.12988220062107, epoch: 55, val loss: 0.1561203160334246
time: 79.51881936192513, epoch: 56, val loss: 0.1596772249037098
time: 80.90676060691476, epoch: 57, val loss: 0.15760147232900967
time: 82.29415949806571, epoch: 58, val loss: 0.15469911883736082
time: 83.68200597725809, epoch: 59, val loss: 0.1560785036475173
time: 85.07744634989649, epoch: 60, val loss: 0.15791585284612866
time: 86.4647676050663, epoch: 61, val loss: 0.15445312442397882
time: 87.8581756344065, epoch: 62, val loss: 0.155310920170939
time: 89.24662398919463, epoch: 63, val loss: 0.15601957942775116
time: 90.63484644051641, epoch: 64, val loss: 0.16077122937431448
time: 92.02347216755152, epoch: 65, val loss: 0.1547572992948204
time: 93.41005939990282, epoch: 66, val loss: 0.15903763835255808
time: 94.7993499012664, epoch: 67, val loss: 0.1544450609668677
time: 96.19271662272513, epoch: 68, val loss: 0.15709324778157024
time: 97.5795169128105, epoch: 69, val loss: 0.15453521258716763
time: 98.96676884777844, epoch: 70, val loss: 0.15797991058954844
time: 100.3554514516145, epoch: 71, val loss: 0.15548592738129877
time: 101.7439378676936, epoch: 72, val loss: 0.15447812773316746
time: 103.13073728699237, epoch: 73, val loss: 0.15473328912888357
time: 104.51791028492153, epoch: 74, val loss: 0.15732523226160777
time: 105.90565106458962, epoch: 75, val loss: 0.1577275856710941
time: 107.29202954564244, epoch: 76, val loss: 0.16763005483704121
time: 108.6787313921377, epoch: 77, val loss: 0.16264504889254514
time: 110.06489900778979, epoch: 78, val loss: 0.15450046388174704
time: 111.45270240586251, epoch: 79, val loss: 0.15466174766745255
time: 112.84610772877932, epoch: 80, val loss: 0.15447911099630146
time: 114.23215368762612, epoch: 81, val loss: 0.1547289793729311
time: 115.61891761608422, epoch: 82, val loss: 0.15823265807077347
time: 117.00570012256503, epoch: 83, val loss: 0.16195726219432155
time: 118.39320263918489, epoch: 84, val loss: 0.1544923798103813
time: 119.78015901241452, epoch: 85, val loss: 0.15454461796599414
time: 121.2841619271785, epoch: 86, val loss: 0.15447763721697885
time: 122.6706975530833, epoch: 87, val loss: 0.15445986279680324
time: 124.05872431024909, epoch: 88, val loss: 0.15463044615131122
time: 125.44662907905877, epoch: 89, val loss: 0.1578977744172331
time: 126.83368652220815, epoch: 90, val loss: 0.15480102413138852
time: 128.2204521074891, epoch: 91, val loss: 0.15447064911718425
time: 129.6085663791746, epoch: 92, val loss: 0.15460885263125415
time: 130.9988632760942, epoch: 93, val loss: 0.15559371256751742
time: 132.39168087299913, epoch: 94, val loss: 0.15621106891999603
time: 133.77830263972282, epoch: 95, val loss: 0.15582988794024283
time: 135.16421714331955, epoch: 96, val loss: 0.15458275064119237
time: 136.55015528853983, epoch: 97, val loss: 0.15462992080439456
time: 137.93741149362177, epoch: 98, val loss: 0.15499177025152525
time: 139.32433311175555, epoch: 99, val loss: 0.1578435248478128
time: 140.71080163214356, epoch: 100, val loss: 0.1551024387240881
time: 142.09838832449168, epoch: 101, val loss: 0.1550940367588295
