time: 1.9931681100279093, epoch: 0, val loss: 0.523660979605475
time: 3.728077561594546, epoch: 1, val loss: 0.5043529077716495
time: 5.459747666493058, epoch: 2, val loss: 0.156577308607019
time: 7.19058000203222, epoch: 3, val loss: 0.15633927165666822
time: 8.919910374097526, epoch: 4, val loss: 0.15450296290366075
time: 10.659846472553909, epoch: 5, val loss: 0.15736579211804236
time: 12.382174476981163, epoch: 6, val loss: 0.15659043543305792
time: 14.10528804268688, epoch: 7, val loss: 0.15538098365657416
time: 15.829320810735226, epoch: 8, val loss: 0.15453833567619088
time: 17.551358110271394, epoch: 9, val loss: 0.15464974635762896
time: 19.273627164773643, epoch: 10, val loss: 0.1568123151956811
time: 20.99682972766459, epoch: 11, val loss: 0.15449283218283663
time: 22.727908183820546, epoch: 12, val loss: 0.1550825235135706
time: 24.452137168496847, epoch: 13, val loss: 0.1545182947334447
time: 26.180837330408394, epoch: 14, val loss: 0.15475740591469017
time: 27.90315453428775, epoch: 15, val loss: 0.15525397424229048
time: 29.625396178103983, epoch: 16, val loss: 0.15474078465591778
time: 31.3479607347399, epoch: 17, val loss: 0.15683094058701172
time: 33.071975839324296, epoch: 18, val loss: 0.15459922445650864
time: 34.79671723488718, epoch: 19, val loss: 0.15487874445060026
time: 36.52217309828848, epoch: 20, val loss: 0.15421614430756436
time: 38.2605445869267, epoch: 21, val loss: 0.1559932811384498
time: 39.98986364621669, epoch: 22, val loss: 0.1547345852427803
time: 41.72077765595168, epoch: 23, val loss: 0.1597548215521183
time: 43.46024926472455, epoch: 24, val loss: 0.15834794564562824
time: 45.19278316665441, epoch: 25, val loss: 0.15189753567041617
time: 46.93436855543405, epoch: 26, val loss: 0.1376142656585209
time: 48.676898763515055, epoch: 27, val loss: 0.12093200543416818
time: 50.41671705245972, epoch: 28, val loss: 0.11419425922420184
time: 52.157165601849556, epoch: 29, val loss: 0.10692765733057802
time: 53.89842352643609, epoch: 30, val loss: 0.11223370550207705
time: 55.63157665822655, epoch: 31, val loss: 0.10003227094122072
time: 57.37190709635615, epoch: 32, val loss: 0.09391937420331678
time: 59.11159036308527, epoch: 33, val loss: 0.0910977655543169
time: 60.85225929506123, epoch: 34, val loss: 0.08924467156350377
time: 62.592141832225025, epoch: 35, val loss: 0.08560709163487665
time: 64.33958176895976, epoch: 36, val loss: 0.08167761078347331
time: 66.07993760332465, epoch: 37, val loss: 0.07888328286970085
time: 67.81877899263054, epoch: 38, val loss: 0.07654195013106341
time: 69.5594654371962, epoch: 39, val loss: 0.07523054211389406
time: 71.30149611923844, epoch: 40, val loss: 0.073707271352587
time: 73.04338558763266, epoch: 41, val loss: 0.07022939470003951
time: 74.78467260766774, epoch: 42, val loss: 0.09792545478305091
time: 76.51595953479409, epoch: 43, val loss: 0.07518624607473612
time: 78.24863918032497, epoch: 44, val loss: 0.06929569027346114
