time: 2.8051989590749145, epoch: 0, val loss: 1.1539722633927236
time: 4.813118933700025, epoch: 1, val loss: 0.43570027038042725
time: 6.823207039386034, epoch: 2, val loss: 0.26872748772617383
time: 8.825806181877851, epoch: 3, val loss: 0.20874305081226138
time: 10.836257827468216, epoch: 4, val loss: 0.18235480043256708
time: 12.838547300547361, epoch: 5, val loss: 0.16946411026796335
time: 14.83928210195154, epoch: 6, val loss: 0.16269809256488155
time: 16.84292664192617, epoch: 7, val loss: 0.15913704697322467
time: 18.845147335901856, epoch: 8, val loss: 0.1571183047982544
time: 20.843644867651165, epoch: 9, val loss: 0.15597891499078556
time: 22.845505917444825, epoch: 10, val loss: 0.15542034708375752
time: 24.848257906734943, epoch: 11, val loss: 0.1551596082732258
time: 26.855753026902676, epoch: 12, val loss: 0.15506527843800458
time: 28.854801100678742, epoch: 13, val loss: 0.15507142394486623
time: 30.845138562843204, epoch: 14, val loss: 0.15513425522112093
time: 32.83567899465561, epoch: 15, val loss: 0.1552132729426203
time: 34.82505598850548, epoch: 16, val loss: 0.1553013489946075
time: 36.81437986344099, epoch: 17, val loss: 0.15538986876842534
time: 38.80788804311305, epoch: 18, val loss: 0.15547646583599065
time: 40.799330504611135, epoch: 19, val loss: 0.1555525916573323
time: 42.78987735975534, epoch: 20, val loss: 0.15561284682172324
time: 44.78055007942021, epoch: 21, val loss: 0.1556682415424364
time: 46.778085940517485, epoch: 22, val loss: 0.15570988029742194
time: 48.76684479787946, epoch: 23, val loss: 0.1557412732377825
time: 50.7561899619177, epoch: 24, val loss: 0.15577549002181165
time: 52.74638627003878, epoch: 25, val loss: 0.15579892309905277
time: 54.7387212831527, epoch: 26, val loss: 0.15583522951326115
time: 56.72982061188668, epoch: 27, val loss: 0.15586671464351326
time: 58.72154559288174, epoch: 28, val loss: 0.1558978107459696
time: 60.71323204040527, epoch: 29, val loss: 0.15588027604748844
time: 62.703622232191265, epoch: 30, val loss: 0.1558573667563704
time: 64.69620737340301, epoch: 31, val loss: 0.155851784026022
time: 66.69414946530014, epoch: 32, val loss: 0.1558376426841666
time: 68.68976608291268, epoch: 33, val loss: 0.15585663479572465
time: 70.68305657431483, epoch: 34, val loss: 0.15585564262428775
time: 72.67181186471134, epoch: 35, val loss: 0.15584210338063625
time: 74.66070263832808, epoch: 36, val loss: 0.1558246958500194
time: 76.64988921582699, epoch: 37, val loss: 0.1558124974531972
time: 78.64140656776726, epoch: 38, val loss: 0.15577963426738625
time: 80.6322322934866, epoch: 39, val loss: 0.15577970651298645
time: 82.62153731379658, epoch: 40, val loss: 0.15576527816917113
time: 84.61070041637868, epoch: 41, val loss: 0.15575475677141087
time: 86.60176031198353, epoch: 42, val loss: 0.15574764638491298
time: 88.5900261560455, epoch: 43, val loss: 0.1557113845048568
time: 90.58040290884674, epoch: 44, val loss: 0.15569658970585454
time: 92.56945631373674, epoch: 45, val loss: 0.1556620489246407
time: 94.55718547012657, epoch: 46, val loss: 0.15565681779985371
time: 96.55316383950412, epoch: 47, val loss: 0.1556441538963511
time: 98.54402284603566, epoch: 48, val loss: 0.15563960255605902
time: 100.53386385552585, epoch: 49, val loss: 0.15563245986407925
time: 102.5259854560718, epoch: 50, val loss: 0.15561441153935765
time: 104.51610031817108, epoch: 51, val loss: 0.15558325687769373
time: 106.50698239635676, epoch: 52, val loss: 0.15555919290119008
time: 108.49623367283493, epoch: 53, val loss: 0.15555218781672212
time: 110.486971270293, epoch: 54, val loss: 0.15552247490866383
time: 112.47628941200674, epoch: 55, val loss: 0.15549784778753523
time: 114.46686883457005, epoch: 56, val loss: 0.15548851359414725
time: 116.45689383894205, epoch: 57, val loss: 0.15546529734205353
time: 118.44510522764176, epoch: 58, val loss: 0.15545990383583802
