time: 2.0411216635257006, epoch: 0, val loss: 0.15577839027810475
time: 3.8757437029853463, epoch: 1, val loss: 0.15478312058499444
time: 5.711634853854775, epoch: 2, val loss: 0.1547394638711756
time: 7.546135767363012, epoch: 3, val loss: 0.1564534023448295
time: 9.376696608960629, epoch: 4, val loss: 0.1551644445466901
time: 11.205276574008167, epoch: 5, val loss: 0.15443290597777592
time: 13.040251486003399, epoch: 6, val loss: 0.15442219864680126
time: 14.876050705090165, epoch: 7, val loss: 0.15613299793022659
time: 16.712004142813385, epoch: 8, val loss: 0.1549287065127386
time: 18.543323918245733, epoch: 9, val loss: 0.16435764002587955
time: 20.375571965239942, epoch: 10, val loss: 0.15458559302296562
time: 22.206703095696867, epoch: 11, val loss: 0.15538607110000646
time: 24.03969727270305, epoch: 12, val loss: 0.15726190809852522
time: 25.872379603795707, epoch: 13, val loss: 0.1544485240143985
time: 27.70567703898996, epoch: 14, val loss: 0.15684178205788607
time: 29.539556557312608, epoch: 15, val loss: 0.1544259785133388
time: 31.372379853390157, epoch: 16, val loss: 0.15507374399087645
time: 33.211473831906915, epoch: 17, val loss: 0.1544536610792866
time: 35.045531975105405, epoch: 18, val loss: 0.1610019775365181
time: 36.88059359975159, epoch: 19, val loss: 0.1564120717435015
time: 38.71704894956201, epoch: 20, val loss: 0.15724885412915188
time: 40.5535057624802, epoch: 21, val loss: 0.15475888254319725
time: 42.387993739917874, epoch: 22, val loss: 0.1558046248178237
time: 44.225710936822, epoch: 23, val loss: 0.15446386562122894
time: 46.064078975468874, epoch: 24, val loss: 0.15479445559793545
time: 47.90091894660145, epoch: 25, val loss: 0.16298192671754144
time: 49.7382475445047, epoch: 26, val loss: 0.15477434279242522
time: 51.57460268493742, epoch: 27, val loss: 0.1546828579157591
time: 53.42061525397003, epoch: 28, val loss: 0.15501117941154086
time: 55.259785988368094, epoch: 29, val loss: 0.15808907433932007
time: 57.09954106807709, epoch: 30, val loss: 0.16179870556406825
time: 58.93738843873143, epoch: 31, val loss: 0.15879289827975832
time: 60.77642313670367, epoch: 32, val loss: 0.15474786758128362
time: 62.6164904134348, epoch: 33, val loss: 0.1545656141217636
time: 64.45671811886132, epoch: 34, val loss: 0.15485770794978962
time: 66.29799564555287, epoch: 35, val loss: 0.15531955419380675
time: 68.13802248518914, epoch: 36, val loss: 0.15444874762752547
time: 69.97915896587074, epoch: 37, val loss: 0.15589688431928045
time: 71.8184258705005, epoch: 38, val loss: 0.15789424693543214
time: 73.65375209227204, epoch: 39, val loss: 0.16199507517187964
time: 75.49513270147145, epoch: 40, val loss: 0.15472556566709114
time: 77.32919357903302, epoch: 41, val loss: 0.15669389224423486
time: 79.16261085961014, epoch: 42, val loss: 0.15560465195610118
