time: 4.566398290917277, epoch: 0, val loss: 0.15465046521349857
time: 8.890468552708626, epoch: 1, val loss: 0.15467777273989478
time: 13.207996268756688, epoch: 2, val loss: 0.15443973779943385
time: 17.537303287535906, epoch: 3, val loss: 0.1579798693978504
time: 21.854415846057236, epoch: 4, val loss: 0.154752549836817
time: 26.172715188004076, epoch: 5, val loss: 0.15445165258828594
time: 30.4956629043445, epoch: 6, val loss: 0.1573825174640761
time: 34.814178332686424, epoch: 7, val loss: 0.15485689278117754
time: 39.13471198361367, epoch: 8, val loss: 0.15449648290106902
time: 43.45106412656605, epoch: 9, val loss: 0.16316114468389584
time: 47.77304058242589, epoch: 10, val loss: 0.15613069792421674
time: 52.088391087949276, epoch: 11, val loss: 0.1545722042780973
time: 56.40302125085145, epoch: 12, val loss: 0.1548215368313516
time: 60.71891958266497, epoch: 13, val loss: 0.154415461002838
time: 65.04067515488714, epoch: 14, val loss: 0.1547501622128628
time: 69.3648908790201, epoch: 15, val loss: 0.15461163967111602
time: 73.68010906502604, epoch: 16, val loss: 0.15471918955298045
time: 77.99586411751807, epoch: 17, val loss: 0.15574723647782218
time: 82.31097450200468, epoch: 18, val loss: 0.15619267923058022
time: 86.62582627125084, epoch: 19, val loss: 0.1567348841754462
time: 90.94166091270745, epoch: 20, val loss: 0.15463077030310282
time: 95.25690809451044, epoch: 21, val loss: 0.15442336494242956
time: 99.5814657593146, epoch: 22, val loss: 0.15637117719991875
time: 103.90172292292118, epoch: 23, val loss: 0.15578462124577624
time: 108.2337673837319, epoch: 24, val loss: 0.1556411377290492
time: 112.55521190259606, epoch: 25, val loss: 0.16029714642777274
time: 116.8772692810744, epoch: 26, val loss: 0.1560483629200534
time: 121.19950445182621, epoch: 27, val loss: 0.1552499595646684
time: 125.52014845050871, epoch: 28, val loss: 0.1544717064002168
time: 129.84148849360645, epoch: 29, val loss: 0.15456576235297875
time: 134.16940432507545, epoch: 30, val loss: 0.15886864578535434
time: 138.48937642294914, epoch: 31, val loss: 0.1570384710762105
time: 142.81052870489657, epoch: 32, val loss: 0.15548544842381723
time: 147.13143334165215, epoch: 33, val loss: 0.15442832325228117
time: 151.45244347583503, epoch: 34, val loss: 0.1544142242506323
time: 155.77919745910913, epoch: 35, val loss: 0.15573106980753745
time: 160.10136991273612, epoch: 36, val loss: 0.15446413380531926
time: 164.42376642487943, epoch: 37, val loss: 0.1544708158865041
time: 168.75205830205232, epoch: 38, val loss: 0.161331452127443
time: 173.07650412991643, epoch: 39, val loss: 0.15734057679860725
time: 177.40395555086434, epoch: 40, val loss: 0.15489071849807212
time: 181.72553214989603, epoch: 41, val loss: 0.15644056179188928
time: 186.04628218058497, epoch: 42, val loss: 0.1549962358733293
time: 190.4012702042237, epoch: 43, val loss: 0.15544893301051596
time: 194.7639011638239, epoch: 44, val loss: 0.154433036193605
time: 199.15521606523544, epoch: 45, val loss: 0.15448984362391144
time: 203.545270325616, epoch: 46, val loss: 0.1550501447553809
time: 207.95115803275257, epoch: 47, val loss: 0.15443687153457417
time: 212.3727625478059, epoch: 48, val loss: 0.15515087650198003
time: 216.84425813425332, epoch: 49, val loss: 0.15321676286577943
time: 221.34064119961113, epoch: 50, val loss: 0.1519542432688324
time: 225.8498435523361, epoch: 51, val loss: 0.14492386056058726
time: 230.35549636278301, epoch: 52, val loss: 0.13993878745779453
time: 234.8564759530127, epoch: 53, val loss: 0.14076462711976923
time: 239.3510701349005, epoch: 54, val loss: 0.13418921187019395
time: 243.85118505451828, epoch: 55, val loss: 0.13164231664843473
time: 248.35121811088175, epoch: 56, val loss: 0.12946459089254908
time: 252.8494360242039, epoch: 57, val loss: 0.12751143529510545
time: 257.3468919303268, epoch: 58, val loss: 0.12504927192634274
time: 261.84677362348884, epoch: 59, val loss: 0.12313692479324435
time: 266.34246710594743, epoch: 60, val loss: 0.12272754728264017
time: 270.837363765575, epoch: 61, val loss: 0.11864986013724163
time: 275.3349676486105, epoch: 62, val loss: 0.11215463904995221
time: 279.834983702749, epoch: 63, val loss: 0.11032743760101173
time: 284.33422599639744, epoch: 64, val loss: 0.10982533781365915
time: 288.8308443026617, epoch: 65, val loss: 0.10265593632334188
time: 293.3272165674716, epoch: 66, val loss: 0.10031956675731146
time: 297.82879570126534, epoch: 67, val loss: 0.09718698809446082
time: 302.3241220470518, epoch: 68, val loss: 0.09705283541394316
time: 306.8208260424435, epoch: 69, val loss: 0.09263901913118928
time: 311.3151433058083, epoch: 70, val loss: 0.08965908920046368
time: 315.8079149220139, epoch: 71, val loss: 0.0881036930375184
time: 320.2998117990792, epoch: 72, val loss: 0.08287118645679398
time: 324.79299641866237, epoch: 73, val loss: 0.08425438261624028
time: 329.2804914144799, epoch: 74, val loss: 0.07983756609805841
time: 333.7754546487704, epoch: 75, val loss: 0.07830684199531676
time: 338.2694445280358, epoch: 76, val loss: 0.07718235295516229
time: 342.7732851309702, epoch: 77, val loss: 0.07631395069749754
time: 347.2669596085325, epoch: 78, val loss: 0.07203563511290628
time: 351.76820750162005, epoch: 79, val loss: 0.07030582059314658
time: 356.25984035339206, epoch: 80, val loss: 0.07023543583619382
time: 360.7510562138632, epoch: 81, val loss: 0.06755806754891698
time: 365.24112778902054, epoch: 82, val loss: 0.06856709221845471
time: 369.732178629376, epoch: 83, val loss: 0.06667674486175651
time: 374.22453287336975, epoch: 84, val loss: 0.06528896200304976
time: 378.714347185567, epoch: 85, val loss: 0.0654195571325631
time: 383.2008439609781, epoch: 86, val loss: 0.06367328336182614
time: 387.68995720986277, epoch: 87, val loss: 0.06515002162692693
time: 392.17170022428036, epoch: 88, val loss: 0.06275382412325134
time: 396.65799122396857, epoch: 89, val loss: 0.059618394952561896
time: 401.14385260734707, epoch: 90, val loss: 0.06091463031512299
time: 405.6251653460786, epoch: 91, val loss: 0.05916286770644572
time: 410.1179023878649, epoch: 92, val loss: 0.0589326761125517
time: 414.60475452803075, epoch: 93, val loss: 0.0586804254661524
time: 419.09088809229434, epoch: 94, val loss: 0.059360761977658556
time: 423.5714155584574, epoch: 95, val loss: 0.05876421879446907
time: 428.05127540323883, epoch: 96, val loss: 0.061456048942130546
time: 432.5281419986859, epoch: 97, val loss: 0.057948429056483765
time: 437.0139080733061, epoch: 98, val loss: 0.058022450479005165
time: 441.49217345938087, epoch: 99, val loss: 0.05692984399536676
time: 445.9772835755721, epoch: 100, val loss: 0.05914979267188094
time: 450.4519318630919, epoch: 101, val loss: 0.05796071083612534
time: 454.93088955711573, epoch: 102, val loss: 0.05606636838994832
time: 459.41301782336086, epoch: 103, val loss: 0.056211099061717396
time: 463.88904363289475, epoch: 104, val loss: 0.05877918252544735
time: 468.38290605228394, epoch: 105, val loss: 0.05515807489459605
time: 472.8673786437139, epoch: 106, val loss: 0.054615314679934454
time: 477.354407325387, epoch: 107, val loss: 0.05477036584882809
time: 481.83125839196146, epoch: 108, val loss: 0.05627103728194364
time: 486.3099077474326, epoch: 109, val loss: 0.054814963842642755
time: 490.788593291305, epoch: 110, val loss: 0.0577314520814261
time: 495.2681546667591, epoch: 111, val loss: 0.056124921871547995
time: 499.7489013746381, epoch: 112, val loss: 0.0548610455787229
time: 504.22528094705194, epoch: 113, val loss: 0.0558459803760199
time: 508.7033806722611, epoch: 114, val loss: 0.05698322035784542
time: 513.1808569394052, epoch: 115, val loss: 0.055612178164140394
time: 517.6562546603382, epoch: 116, val loss: 0.05569046104452002
time: 522.1322335116565, epoch: 117, val loss: 0.0547342886577688
time: 526.6090822322294, epoch: 118, val loss: 0.056447873517812004
time: 531.0894273873419, epoch: 119, val loss: 0.05642152813782275
time: 535.567684167996, epoch: 120, val loss: 0.05465204121081137
time: 540.046216564253, epoch: 121, val loss: 0.058756168045493745
time: 544.524704859592, epoch: 122, val loss: 0.054410469202921086
time: 549.0078521165997, epoch: 123, val loss: 0.05611084067914267
time: 553.4823552006856, epoch: 124, val loss: 0.05430145412977976
time: 557.9613101100549, epoch: 125, val loss: 0.054801444767830755
time: 562.4363924805075, epoch: 126, val loss: 0.0542750568718101
time: 566.9140832899138, epoch: 127, val loss: 0.053806338132554185
time: 571.3934882516041, epoch: 128, val loss: 0.05360866006437998
time: 575.870393759571, epoch: 129, val loss: 0.05403022686380289
time: 580.3427140535787, epoch: 130, val loss: 0.05351082404169876
time: 584.8197534820065, epoch: 131, val loss: 0.05572499085416495
time: 589.3008352564648, epoch: 132, val loss: 0.05454177107742947
time: 593.7706978134811, epoch: 133, val loss: 0.05309817039595527
time: 598.2449434157461, epoch: 134, val loss: 0.05504911464893005
time: 602.715837626718, epoch: 135, val loss: 0.053866309826096644
time: 607.1874016523361, epoch: 136, val loss: 0.05476227486800594
time: 611.6598909329623, epoch: 137, val loss: 0.056710877330612995
time: 616.1302782930434, epoch: 138, val loss: 0.053360421446118904
time: 620.5989640438929, epoch: 139, val loss: 0.053509014623659285
time: 625.0673243543133, epoch: 140, val loss: 0.055700458382834266
time: 629.5317657506093, epoch: 141, val loss: 0.0563651638808605
time: 633.9992583654821, epoch: 142, val loss: 0.05484750065142694
time: 638.4709108574316, epoch: 143, val loss: 0.05427980966214459
time: 642.9379569860175, epoch: 144, val loss: 0.05336930717087605
time: 647.4037522887811, epoch: 145, val loss: 0.053434439270348535
time: 651.8748501604423, epoch: 146, val loss: 0.05488258269946772
time: 656.3435921063647, epoch: 147, val loss: 0.05443508463098185
time: 660.8122662669048, epoch: 148, val loss: 0.05543611832367985
time: 665.2807182697579, epoch: 149, val loss: 0.05498467922291678
time: 669.748418783769, epoch: 150, val loss: 0.05468342612081542
time: 674.2184166349471, epoch: 151, val loss: 0.05424075548099023
time: 678.6863953908905, epoch: 152, val loss: 0.05489199244133804
time: 683.1556997206062, epoch: 153, val loss: 0.054919143198168444
time: 687.6260142847896, epoch: 154, val loss: 0.05538822254147602
time: 692.094310044311, epoch: 155, val loss: 0.053189766637450855
time: 696.5640839552507, epoch: 156, val loss: 0.05562146941085784
time: 701.0392127027735, epoch: 157, val loss: 0.056120250900478466
time: 705.5080983387306, epoch: 158, val loss: 0.05339299180092136
