time: 1.7096213875338435, epoch: 0, val loss: 0.5143021624314456
time: 3.2092513954266906, epoch: 1, val loss: 0.511161769567271
time: 4.7060402687639, epoch: 2, val loss: 0.15637181824433946
time: 6.2031352538615465, epoch: 3, val loss: 0.1562598486368364
time: 7.700554566457868, epoch: 4, val loss: 0.15827302293108386
time: 9.188773325644433, epoch: 5, val loss: 0.15559296523452748
time: 10.68559477943927, epoch: 6, val loss: 0.15568901304700394
time: 12.173816694878042, epoch: 7, val loss: 0.15414188280996127
time: 13.681128203868866, epoch: 8, val loss: 0.16213667704889426
time: 15.170551275834441, epoch: 9, val loss: 0.1533615866329948
time: 16.668185810558498, epoch: 10, val loss: 0.1488164055415175
time: 18.167049675248563, epoch: 11, val loss: 0.1497075594519909
time: 19.659209638834, epoch: 12, val loss: 0.1407967908565588
time: 21.158008561469615, epoch: 13, val loss: 0.13643251755550917
time: 22.65598731022328, epoch: 14, val loss: 0.130943244404119
time: 24.1545587182045, epoch: 15, val loss: 0.12567244103480232
time: 25.653510908596218, epoch: 16, val loss: 0.11830155214243256
time: 27.152076254598796, epoch: 17, val loss: 0.1075393011565265
time: 28.657891013659537, epoch: 18, val loss: 0.10341322369019505
time: 30.157890112139285, epoch: 19, val loss: 0.09675269988420689
time: 31.654242729768157, epoch: 20, val loss: 0.09261942512756986
time: 33.152546596713364, epoch: 21, val loss: 0.08804019761415338
time: 34.650991407223046, epoch: 22, val loss: 0.0856848098926629
time: 36.150651280768216, epoch: 23, val loss: 0.07915321322297861
time: 37.64850979484618, epoch: 24, val loss: 0.07664376080566244
time: 39.147432680241764, epoch: 25, val loss: 0.07760028191381999
time: 40.63725489936769, epoch: 26, val loss: 0.07061349369379372
time: 42.13533353526145, epoch: 27, val loss: 0.06855783949462557
time: 43.63438176456839, epoch: 28, val loss: 0.06614260802509285
time: 45.13087966386229, epoch: 29, val loss: 0.06423633031753212
time: 46.63492499105632, epoch: 30, val loss: 0.06443275138735771
time: 48.129257168620825, epoch: 31, val loss: 0.062160892669744644
time: 49.627947768196464, epoch: 32, val loss: 0.06024655555430137
time: 51.12606383487582, epoch: 33, val loss: 0.058580537087361335
time: 52.624715983867645, epoch: 34, val loss: 0.05842473100973919
time: 54.120362549088895, epoch: 35, val loss: 0.057395942961951725
time: 55.619637593626976, epoch: 36, val loss: 0.05673246257920039
time: 57.11619582306594, epoch: 37, val loss: 0.057378533914714695
time: 58.60290036071092, epoch: 38, val loss: 0.05589009048380399
time: 60.10381546244025, epoch: 39, val loss: 0.055687438052427395
