time: 1.2736509849783033, epoch: 0, val loss: 0.5332275184953637
time: 2.3418787710834295, epoch: 1, val loss: 0.5354740605523935
time: 3.4048658639658242, epoch: 2, val loss: 0.5355307347925284
time: 4.467893311055377, epoch: 3, val loss: 0.5351755323381763
time: 5.526467889081687, epoch: 4, val loss: 0.5332784910682633
time: 6.587298212107271, epoch: 5, val loss: 0.1550633505045661
time: 7.6517751950304955, epoch: 6, val loss: 0.15551735413639914
time: 8.711049122968689, epoch: 7, val loss: 0.15967155133075864
time: 9.890756804961711, epoch: 8, val loss: 0.15511744266206567
time: 10.95034579304047, epoch: 9, val loss: 0.1549768022044374
time: 12.015636628959328, epoch: 10, val loss: 0.15498832769309107
time: 13.073786932975054, epoch: 11, val loss: 0.16355933384461838
time: 14.132540186168626, epoch: 12, val loss: 0.16608875383265875
time: 15.199382208054885, epoch: 13, val loss: 0.154801572617806
time: 16.264030741062015, epoch: 14, val loss: 0.15749261696112485
time: 17.32379607995972, epoch: 15, val loss: 0.15481111781281445
time: 18.38353685196489, epoch: 16, val loss: 0.15521712121167203
time: 19.446369435172528, epoch: 17, val loss: 0.15618853594945825
time: 20.503119436092675, epoch: 18, val loss: 0.15457426647659347
time: 21.57063199300319, epoch: 19, val loss: 0.1560122466428949
time: 22.629038607003167, epoch: 20, val loss: 0.15467088666593604
time: 23.801456307061017, epoch: 21, val loss: 0.15781373881068625
time: 24.85998885612935, epoch: 22, val loss: 0.1548517577261793
time: 25.91889908304438, epoch: 23, val loss: 0.1544941871062569
time: 26.99069295800291, epoch: 24, val loss: 0.15487912738982867
time: 28.048964810092002, epoch: 25, val loss: 0.15458596097268607
time: 29.10791523195803, epoch: 26, val loss: 0.15447983867212717
time: 30.17304197116755, epoch: 27, val loss: 0.16674548210833856
time: 31.2328493881505, epoch: 28, val loss: 0.17065012437317212
time: 32.29535829508677, epoch: 29, val loss: 0.15469718432944754
time: 33.356276171980426, epoch: 30, val loss: 0.15688447836830682
time: 34.417446612147614, epoch: 31, val loss: 0.16291168679597348
time: 35.479416659101844, epoch: 32, val loss: 0.1544874539900674
time: 36.657014860073105, epoch: 33, val loss: 0.1559196817780672
time: 37.71528885606676, epoch: 34, val loss: 0.15454038300297476
time: 38.774982559960335, epoch: 35, val loss: 0.15573633594710837
time: 39.833598386030644, epoch: 36, val loss: 0.15717311562756775
time: 40.89290314214304, epoch: 37, val loss: 0.1597494011811117
time: 41.95895012002438, epoch: 38, val loss: 0.1550020508968783
time: 43.017837770981714, epoch: 39, val loss: 0.15522477060203024
time: 44.07675030804239, epoch: 40, val loss: 0.15861904733030222
time: 45.13583988696337, epoch: 41, val loss: 0.15449397142225574
time: 46.19449809915386, epoch: 42, val loss: 0.1569427086901759
time: 47.25160892214626, epoch: 43, val loss: 0.15449197013151975
time: 48.41726924199611, epoch: 44, val loss: 0.15597464285584778
time: 49.477621705969796, epoch: 45, val loss: 0.15848047383453534
time: 50.537520801182836, epoch: 46, val loss: 0.154525706183769
time: 51.600608949083835, epoch: 47, val loss: 0.15448275809231482
time: 52.66436332510784, epoch: 48, val loss: 0.1544760363434143
time: 53.72979147499427, epoch: 49, val loss: 0.15506327334835596
time: 54.79069195617922, epoch: 50, val loss: 0.15452763556020532
time: 55.85316678509116, epoch: 51, val loss: 0.15701442415064032
time: 56.91330660111271, epoch: 52, val loss: 0.15956090202209036
time: 57.974793991073966, epoch: 53, val loss: 0.15455799847252283
time: 59.03622162900865, epoch: 54, val loss: 0.155850924993221
time: 60.21719439700246, epoch: 55, val loss: 0.1546174938028509
time: 61.27790736616589, epoch: 56, val loss: 0.1618555839589462
time: 62.33816001401283, epoch: 57, val loss: 0.16148173544011096
time: 63.40178634901531, epoch: 58, val loss: 0.16299615146614346
time: 64.46079758205451, epoch: 59, val loss: 0.1661472544368548
time: 65.51945856912062, epoch: 60, val loss: 0.15581079716738977
time: 66.57822385104373, epoch: 61, val loss: 0.15772835739516458
time: 67.64185811113566, epoch: 62, val loss: 0.15595162480244995
time: 68.70330090797506, epoch: 63, val loss: 0.15877237126761273
time: 69.76185048511252, epoch: 64, val loss: 0.15933306432759808
time: 70.82269817707129, epoch: 65, val loss: 0.15445881286864224
time: 71.98971843416803, epoch: 66, val loss: 0.15835492312908173
time: 73.05283129797317, epoch: 67, val loss: 0.16048172552123843
time: 74.11316962609999, epoch: 68, val loss: 0.15699861719909863
time: 75.17190666496754, epoch: 69, val loss: 0.15782535126204547
time: 76.23199804010801, epoch: 70, val loss: 0.15681924090790655
time: 77.29018325614743, epoch: 71, val loss: 0.15557643046727765
time: 78.35006030998193, epoch: 72, val loss: 0.15550582511387323
time: 79.41087409807369, epoch: 73, val loss: 0.15482084453105927
time: 80.4734583820682, epoch: 74, val loss: 0.16047432983345666
time: 81.53953802306205, epoch: 75, val loss: 0.15723672149916412
time: 82.59947900706902, epoch: 76, val loss: 0.16781966753392352
time: 83.76153616816737, epoch: 77, val loss: 0.17250248565975385
time: 84.82141380314715, epoch: 78, val loss: 0.15771928535619742
time: 85.8796242561657, epoch: 79, val loss: 0.15759585532746295
time: 86.93909789412282, epoch: 80, val loss: 0.15732720176221826
time: 87.99922119011171, epoch: 81, val loss: 0.15934852584313028
time: 89.06006712815724, epoch: 82, val loss: 0.15909308925447727
time: 90.120287676109, epoch: 83, val loss: 0.1657737655484158
time: 91.18364181206562, epoch: 84, val loss: 0.1622491309883095
time: 92.2427371609956, epoch: 85, val loss: 0.15534234417992618
time: 93.30175675009377, epoch: 86, val loss: 0.1560011594427433
time: 94.36101397313178, epoch: 87, val loss: 0.15457262652429196
time: 95.42218550108373, epoch: 88, val loss: 0.15446320782772638
time: 96.5853267731145, epoch: 89, val loss: 0.15944193121001654
time: 97.64439673512243, epoch: 90, val loss: 0.15703171450394415
time: 98.70369927305728, epoch: 91, val loss: 0.15740495725818301
time: 99.76482683909126, epoch: 92, val loss: 0.15599940028115222
time: 100.8258845449891, epoch: 93, val loss: 0.15459621700609155
time: 101.88543469714932, epoch: 94, val loss: 0.1545682979431077
time: 102.94346391013823, epoch: 95, val loss: 0.15730707812686212
time: 104.00264044199139, epoch: 96, val loss: 0.15542984220821396
time: 105.06212978996336, epoch: 97, val loss: 0.158330575986342
time: 106.12833773996681, epoch: 98, val loss: 0.15730752934344672
time: 107.29414362297393, epoch: 99, val loss: 0.15554896097173804
time: 108.35502776317298, epoch: 100, val loss: 0.15873214066499777
time: 109.4142023010645, epoch: 101, val loss: 0.16095824569110342
time: 110.47684358200058, epoch: 102, val loss: 0.1598866030632743
time: 111.53851962508634, epoch: 103, val loss: 0.16010537790686716
time: 112.5988675809931, epoch: 104, val loss: 0.15512592165837646
time: 113.6579206821043, epoch: 105, val loss: 0.15582148389147205
time: 114.71944655408151, epoch: 106, val loss: 0.15610569203088406
time: 115.77940591308288, epoch: 107, val loss: 0.15769755445685782
time: 116.83910677605309, epoch: 108, val loss: 0.15573194876254312
time: 117.89940797514282, epoch: 109, val loss: 0.15652179370520145
