time: 5.213152262382209, epoch: 0, val loss: 0.536685450157158
time: 9.619240476749837, epoch: 1, val loss: 0.5362837172072866
time: 14.022436036728323, epoch: 2, val loss: 0.15810956912696833
time: 18.42201080173254, epoch: 3, val loss: 0.15455249084432135
time: 22.824575203470886, epoch: 4, val loss: 0.15458453613013146
time: 27.21066693495959, epoch: 5, val loss: 0.15482043706086784
time: 31.590322209522128, epoch: 6, val loss: 0.15506361359399062
time: 35.96971832122654, epoch: 7, val loss: 0.1550825288953635
time: 40.34646904747933, epoch: 8, val loss: 0.15547179444711434
time: 44.73733619321138, epoch: 9, val loss: 0.15511234763553255
time: 49.113833697512746, epoch: 10, val loss: 0.2137241671266763
time: 53.49339394457638, epoch: 11, val loss: 0.11774294680580791
time: 57.89176763128489, epoch: 12, val loss: 0.09380152514535683
time: 62.29944645985961, epoch: 13, val loss: 0.09827163678560803
time: 66.67742113955319, epoch: 14, val loss: 0.08623687326613622
time: 71.07410419080406, epoch: 15, val loss: 0.07657713906861577
time: 75.47047111112624, epoch: 16, val loss: 0.07258512164381417
time: 79.86369415558875, epoch: 17, val loss: 0.06757682215849402
time: 84.26283283531666, epoch: 18, val loss: 0.07157258832967092
time: 88.63430551532656, epoch: 19, val loss: 0.06437848124785621
time: 93.02894566766918, epoch: 20, val loss: 0.06383181229351538
time: 97.41866902261972, epoch: 21, val loss: 0.061635352980360214
time: 101.81225812155753, epoch: 22, val loss: 0.062453908578901304
time: 106.18796242959797, epoch: 23, val loss: 0.06035624742287068
time: 110.5868479469791, epoch: 24, val loss: 0.05802960025161328
time: 114.98130193166435, epoch: 25, val loss: 0.05919922440655147
time: 119.35777472518384, epoch: 26, val loss: 0.05755076450645452
time: 123.75394798256457, epoch: 27, val loss: 0.05868558702335174
time: 128.1314948638901, epoch: 28, val loss: 0.055761854329952606
time: 132.53085897490382, epoch: 29, val loss: 0.05530689045116894
time: 136.92794069088995, epoch: 30, val loss: 0.05522207562027595
time: 141.32416894100606, epoch: 31, val loss: 0.0552855186098119
time: 145.71073922421783, epoch: 32, val loss: 0.05708789719055175
time: 150.0871851881966, epoch: 33, val loss: 0.05471333003650777
time: 154.4854340031743, epoch: 34, val loss: 0.05637684635810642
time: 158.8664318928495, epoch: 35, val loss: 0.05830803155354242
time: 163.2434818558395, epoch: 36, val loss: 0.053923999469197195
time: 167.64442581869662, epoch: 37, val loss: 0.05435582006298624
time: 172.02109288610518, epoch: 38, val loss: 0.05673947878616306
time: 176.39749863371253, epoch: 39, val loss: 0.05364319951210922
time: 180.7957676788792, epoch: 40, val loss: 0.052997092594919
time: 185.20179155375808, epoch: 41, val loss: 0.05385892555898004
time: 189.57902635261416, epoch: 42, val loss: 0.053994270925053024
time: 193.95463428180665, epoch: 43, val loss: 0.056385398433790375
time: 198.33162302151322, epoch: 44, val loss: 0.05295545123370268
time: 202.7276515038684, epoch: 45, val loss: 0.05419153319634939
time: 207.104693624191, epoch: 46, val loss: 0.05327231651945077
time: 211.4810346942395, epoch: 47, val loss: 0.05603899070882632
time: 215.85802671965212, epoch: 48, val loss: 0.05585195109424855
time: 220.23418414685875, epoch: 49, val loss: 0.052656042371166084
time: 224.63769354857504, epoch: 50, val loss: 0.05496470091253401
time: 229.02431340888143, epoch: 51, val loss: 0.054960263841472595
time: 233.40006993617862, epoch: 52, val loss: 0.053550640971440334
time: 237.77768613863736, epoch: 53, val loss: 0.0545269248697892
time: 242.1532485531643, epoch: 54, val loss: 0.054128073038084236
time: 246.52941435575485, epoch: 55, val loss: 0.053455923816461574
time: 250.90547001175582, epoch: 56, val loss: 0.05263902468555294
time: 255.29903940763324, epoch: 57, val loss: 0.0530977905635895
time: 259.6764497766271, epoch: 58, val loss: 0.054303089870883545
time: 264.05450935754925, epoch: 59, val loss: 0.05257277006997539
time: 268.44759820587933, epoch: 60, val loss: 0.05370672489608465
