time: 3.1403397964313626, epoch: 0, val loss: 1.1358566152248457
time: 4.9873911226168275, epoch: 1, val loss: 0.27353862985202915
time: 6.802099415101111, epoch: 2, val loss: 0.32210225220254285
time: 8.604765576310456, epoch: 3, val loss: 0.3059691800312562
time: 10.406883931718767, epoch: 4, val loss: 0.2608911817959646
time: 12.214134109206498, epoch: 5, val loss: 0.20011158807298882
time: 14.033202338963747, epoch: 6, val loss: 0.16568054802156248
time: 15.84508478268981, epoch: 7, val loss: 0.1562149362425088
time: 17.65149252489209, epoch: 8, val loss: 0.1552136623017166
time: 19.462511994875968, epoch: 9, val loss: 0.15453734457227788
time: 21.272038902156055, epoch: 10, val loss: 0.15453212964440524
time: 23.087911733426154, epoch: 11, val loss: 0.1548225573253019
time: 24.886752215214074, epoch: 12, val loss: 0.15528926206936713
time: 26.68669656291604, epoch: 13, val loss: 0.15473255600500485
time: 28.49274543300271, epoch: 14, val loss: 0.15490282639095435
time: 30.293783537112176, epoch: 15, val loss: 0.15477820622031632
time: 32.09471982065588, epoch: 16, val loss: 0.15460444470727633
time: 33.893909046426415, epoch: 17, val loss: 0.15545208264775426
time: 35.69328142423183, epoch: 18, val loss: 0.15458091095885035
time: 37.492925128899515, epoch: 19, val loss: 0.15503943096036496
time: 39.29349119961262, epoch: 20, val loss: 0.15510605090102658
time: 41.09469280112535, epoch: 21, val loss: 0.15449801814768155
time: 42.90284080803394, epoch: 22, val loss: 0.15593820024031424
time: 44.70357092563063, epoch: 23, val loss: 0.15460607745931318
time: 46.50930104870349, epoch: 24, val loss: 0.15527506092408663
time: 48.30992169305682, epoch: 25, val loss: 0.1551329026609777
time: 50.10994988679886, epoch: 26, val loss: 0.1549150763013264
time: 51.91062057390809, epoch: 27, val loss: 0.15480747653296578
time: 53.71248905174434, epoch: 28, val loss: 0.15445789170595026
time: 55.51861492637545, epoch: 29, val loss: 0.15688020638797595
time: 57.318945026025176, epoch: 30, val loss: 0.15542489684853159
time: 59.11908085178584, epoch: 31, val loss: 0.15601311568833387
time: 60.91634682845324, epoch: 32, val loss: 0.1546363964117327
time: 62.716984243132174, epoch: 33, val loss: 0.15509717318822036
time: 64.51888765674084, epoch: 34, val loss: 0.15460663383804527
time: 66.31978744175285, epoch: 35, val loss: 0.1550744720200894
time: 68.11933613009751, epoch: 36, val loss: 0.1554867043472797
time: 69.9177253684029, epoch: 37, val loss: 0.1550127699338047
time: 71.72311091609299, epoch: 38, val loss: 0.1551422602073713
time: 73.52479474898428, epoch: 39, val loss: 0.1547517788931433
time: 75.3263391610235, epoch: 40, val loss: 0.1564770540583275
time: 77.12787135038525, epoch: 41, val loss: 0.15448399767898052
time: 78.92991776112467, epoch: 42, val loss: 0.15508582097710122
time: 80.73000533599406, epoch: 43, val loss: 0.15489981012058116
time: 82.5318814991042, epoch: 44, val loss: 0.15557373867263435
time: 84.34041231218725, epoch: 45, val loss: 0.15661567346498428
time: 86.14093228708953, epoch: 46, val loss: 0.1545708421764991
time: 87.94342084601521, epoch: 47, val loss: 0.1556073588138748
time: 89.7452733842656, epoch: 48, val loss: 0.15519044239059268
time: 91.54748998302966, epoch: 49, val loss: 0.15499901979160402
time: 93.34933370538056, epoch: 50, val loss: 0.15476415128899892
time: 95.14852465316653, epoch: 51, val loss: 0.15629809844517425
time: 96.94851610902697, epoch: 52, val loss: 0.15666985368216227
time: 98.75049700774252, epoch: 53, val loss: 0.15447668672314746
time: 100.55948538705707, epoch: 54, val loss: 0.15592395053373967
time: 102.3604843178764, epoch: 55, val loss: 0.15460052148332237
time: 104.1570472093299, epoch: 56, val loss: 0.1580724560990635
time: 105.95755057316273, epoch: 57, val loss: 0.15736925228693976
time: 107.75867058057338, epoch: 58, val loss: 0.1564156804601901
time: 109.5551048507914, epoch: 59, val loss: 0.15645951524435767
time: 111.35438000690192, epoch: 60, val loss: 0.15513124184410562
time: 113.15662083216012, epoch: 61, val loss: 0.1558579222221855
time: 114.9567052917555, epoch: 62, val loss: 0.15658386159143428
time: 116.75608426239341, epoch: 63, val loss: 0.1551365776083215
time: 118.55775036104023, epoch: 64, val loss: 0.1564650071910012
time: 120.35934306308627, epoch: 65, val loss: 0.15454278703734808
time: 122.15746487118304, epoch: 66, val loss: 0.15678706148219673
time: 123.95585201494396, epoch: 67, val loss: 0.15595452477161592
time: 125.75785285141319, epoch: 68, val loss: 0.15466551345739912
time: 127.5578617202118, epoch: 69, val loss: 0.1544324099840854
time: 129.364497134462, epoch: 70, val loss: 0.15708343020599821
time: 131.1645579887554, epoch: 71, val loss: 0.1553512721326158
time: 132.96846009138972, epoch: 72, val loss: 0.15551454554727898
time: 134.77083879429847, epoch: 73, val loss: 0.15476150544941897
time: 136.57544409204274, epoch: 74, val loss: 0.15660419605171727
time: 138.37836895603687, epoch: 75, val loss: 0.1553448651707455
time: 140.1801985502243, epoch: 76, val loss: 0.15881860438778467
time: 141.98118123970926, epoch: 77, val loss: 0.15604405630041251
time: 143.7866786075756, epoch: 78, val loss: 0.155358460279027
time: 145.5878946138546, epoch: 79, val loss: 0.15593444317461475
time: 147.3882410340011, epoch: 80, val loss: 0.154542068954513
time: 149.18924473319203, epoch: 81, val loss: 0.15531308228230994
time: 150.98931290209293, epoch: 82, val loss: 0.15554475759270162
time: 152.7984373960644, epoch: 83, val loss: 0.15674092062553868
time: 154.6013326747343, epoch: 84, val loss: 0.15534074180446594
time: 156.40453946590424, epoch: 85, val loss: 0.15505546226125697
time: 158.20799813885242, epoch: 86, val loss: 0.15505737340144018
time: 160.0094260117039, epoch: 87, val loss: 0.1548744723892848
time: 161.81074596289545, epoch: 88, val loss: 0.15492691229955247
time: 163.6106688696891, epoch: 89, val loss: 0.1558960173279047
time: 165.41111020743847, epoch: 90, val loss: 0.1557239067442568
time: 167.21140123344958, epoch: 91, val loss: 0.15493107251381213
time: 169.01175916474313, epoch: 92, val loss: 0.15516688579715524
time: 170.81321914773434, epoch: 93, val loss: 0.15464386032533503
time: 172.62146637868136, epoch: 94, val loss: 0.15508313402680776
time: 174.4207247728482, epoch: 95, val loss: 0.15660261533594885
time: 176.2197152050212, epoch: 96, val loss: 0.1547784928909757
time: 178.02024280373007, epoch: 97, val loss: 0.15601835921112256
time: 179.81955639086664, epoch: 98, val loss: 0.15530383423441954
time: 181.62054713722318, epoch: 99, val loss: 0.1559113348528684
time: 183.42220247536898, epoch: 100, val loss: 0.15603233725127025
time: 185.22329183481634, epoch: 101, val loss: 0.15609682734186942
time: 187.0234975013882, epoch: 102, val loss: 0.15618871055219485
time: 188.8246426153928, epoch: 103, val loss: 0.1547812815578912
time: 190.6252276711166, epoch: 104, val loss: 0.15470518747513945
time: 192.42583981808275, epoch: 105, val loss: 0.15572098775844093
time: 194.22820600681007, epoch: 106, val loss: 0.15559267526558737
time: 196.02999556716532, epoch: 107, val loss: 0.15594938846503792
time: 197.83052362594754, epoch: 108, val loss: 0.1548582786848776
time: 199.6318181399256, epoch: 109, val loss: 0.1563220423289203
time: 201.43323922064155, epoch: 110, val loss: 0.15656028344873854
